Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
128,64,35,relu,0.5,Adam,"[(0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9955022488755623, 0.9955393959588849, 0.9955022488755623, 0.9954945832002648), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
128,64,60,relu,0.2,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9955022488755623, 0.9955687181040022, 0.9955022488755623, 0.9955019958628296), (0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.990990990990991, 0.9911306517868742, 0.990990990990991, 0.991012925764574), (0.993993993993994, 0.993993918917042, 0.993993993993994, 0.993990221447893)]"
128,64,60,relu,0.5,Adam,"[(0.9955022488755623, 0.9955171667897394, 0.9955022488755623, 0.9955059782841785), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.996996996996997, 0.9970267296999971, 0.996996996996997, 0.9969969219200451), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
128,64,100,relu,0.2,Adam,"[(0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.9955022488755623, 0.9955096328682579, 0.9955022488755623, 0.995502220764442), (0.9955022488755623, 0.9955246257468281, 0.9955022488755623, 0.9955021925120598), (0.9954954954954955, 0.9955326983552195, 0.9954954954954955, 0.9954878183101751), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
128,64,100,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985022616601563)]"
512,8,35,relu,0.2,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.9954954954954955, 0.9955104358089433, 0.9954954954954955, 0.9954992305038244), (0.9954954954954955, 0.9954954204185436, 0.9954954954954955, 0.9954917229493945)]"
512,8,35,relu,0.5,Adam,"[(0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.9970052006877271), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929)]"
512,8,60,relu,0.2,Adam,"[(0.9955022488755623, 0.9955021739111695, 0.9955022488755623, 0.9954984819854523), (0.9940029985007496, 0.9940769266862782, 0.9940029985007496, 0.9939913210130326), (0.9985007496251874, 0.998522797424817, 0.9985007496251874, 0.9985044236444851), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929), (0.996996996996997, 0.9970194074671687, 0.996996996996997, 0.9970007601586548)]"
512,8,60,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929)]"
512,8,100,relu,0.2,Adam,"[(0.9970014992503748, 0.9970089582074635, 0.9970014992503748, 0.9970014898800014), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929)]"
